seed,opponent,architecture,final_money,opponent_final_money,margin,win,total_purchase_spend,spend_hires,spend_seeds,spend_wheat,spend_animals,spend_land,spend_fertilizer,average_cash,minimum_cash,cash_day_5,cash_day_9,cash_day_11,cash_day_13,cash_day_20,cash_day_28,capital_efficiency,land_purchases,ne_unlock_day,sw_unlock_day,animal_purchases,seed_purchases,critical_wheat_purchases,feed_failures,shed_overflow_events,endgame_unsold_inventory,turns_with_slot_pressure,diverged_turns,changed_selection_turns,execution_reorder_only_turns,p0_inversions,suppressed_candidates_total
113,starter,historical_candidates_central,70628.0,3438.0,67190.0,1,83722.0,75450.0,1699.0,3973.0,600.0,2000.0,0.0,23840.27,303.0,947.0,500.0,2782.0,20121.0,29212.0,65960.0,0.8436,1,6,,2,154,118,0,2,0,9,24,6,18,0,61
113,starter,historical_stack,73788.0,3467.0,70321.0,1,82466.0,75450.0,1707.0,2709.0,600.0,2000.0,0.0,23479.37,303.0,947.0,500.0,2782.0,17588.0,28528.0,66257.0,0.8948,1,6,,2,155,84,0,3,0,0,0,0,0,0,59
114,random,expanded_central,45944.0,0.0,45944.0,1,82159.0,75450.0,874.0,3235.0,600.0,2000.0,0.0,21084.18,303.0,947.0,500.0,3589.0,21286.0,29908.0,44725.0,0.5592,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
114,random,expanded_legacy,34292.0,0.0,34292.0,1,80426.0,75450.0,891.0,1485.0,600.0,2000.0,0.0,18213.45,303.0,947.0,577.0,3298.0,17570.0,27779.0,35044.0,0.4264,1,6,,2,56,49,0,0,0,0,0,0,0,0,0
114,random,historical_candidates_central,72753.0,0.0,72753.0,1,83581.0,75450.0,1640.0,3891.0,600.0,2000.0,0.0,23640.5,303.0,947.0,579.0,3085.0,18435.0,28550.0,67542.0,0.8704,1,6,,2,153,118,0,0,0,6,24,5,19,0,61
114,random,historical_stack,73573.0,0.0,73573.0,1,82484.0,75450.0,1737.0,2697.0,600.0,2000.0,0.0,23160.1,303.0,947.0,500.0,2792.0,17508.0,27861.0,65362.0,0.892,1,6,,2,161,84,0,3,0,0,0,0,0,0,61
114,starter,expanded_central,42799.0,3376.0,39423.0,1,82192.0,75450.0,888.0,3254.0,600.0,2000.0,0.0,19614.55,306.0,948.0,503.0,3145.0,20020.0,27985.0,41450.0,0.5207,1,6,,2,56,94,0,1,0,20,22,4,18,0,0
114,starter,expanded_legacy,33941.0,3376.0,30565.0,1,80262.0,75450.0,888.0,1324.0,600.0,2000.0,0.0,18321.02,306.0,948.0,503.0,3145.0,18697.0,28375.0,34693.0,0.4229,1,6,,2,56,44,0,1,0,0,0,0,0,0,0
114,starter,historical_candidates_central,70817.0,3490.0,67327.0,1,83293.0,75450.0,1707.0,3536.0,600.0,2000.0,0.0,22776.82,306.0,948.0,503.0,2475.0,15994.0,27390.0,63688.0,0.8502,1,6,,2,155,112,0,1,0,4,23,3,20,0,59
114,starter,historical_stack,69864.0,3500.0,66364.0,1,83293.0,75450.0,1707.0,3536.0,600.0,2000.0,0.0,22558.29,306.0,948.0,503.0,2475.0,15085.0,27425.0,62786.0,0.8388,1,6,,2,155,112,0,2,0,0,0,0,0,0,59
115,random,expanded_central,41137.0,0.0,41137.0,1,82023.0,75450.0,874.0,3099.0,600.0,2000.0,0.0,19589.62,303.0,947.0,500.0,3314.0,20927.0,28893.0,39913.0,0.5015,1,6,,2,58,90,0,1,0,20,23,5,18,0,0
115,random,expanded_legacy,31048.0,0.0,31048.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,17887.91,303.0,947.0,500.0,3314.0,18918.0,28831.0,31800.0,0.3869,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
115,random,historical_candidates_central,60012.0,0.0,60012.0,1,83445.0,75450.0,1638.0,3757.0,600.0,2000.0,0.0,20901.13,303.0,947.0,579.0,2802.0,17806.0,26666.0,56486.0,0.7192,1,6,,2,152,118,0,0,0,6,24,5,19,0,60
115,random,historical_stack,75918.0,0.0,75918.0,1,83293.0,75450.0,1707.0,3536.0,600.0,2000.0,0.0,24277.11,306.0,948.0,503.0,3015.0,15816.0,29342.0,68123.0,0.9115,1,6,,2,155,112,0,2,0,0,0,0,0,0,59
115,starter,expanded_central,42150.0,3666.0,38484.0,1,82395.0,75450.0,870.0,3475.0,600.0,2000.0,0.0,19478.91,303.0,947.0,516.0,3467.0,19957.0,28046.0,40910.0,0.5116,1,6,,2,56,94,0,0,0,20,23,5,18,0,0
115,starter,expanded_legacy,35450.0,3666.0,31784.0,1,80373.0,75450.0,870.0,1453.0,600.0,2000.0,0.0,18558.14,303.0,947.0,516.0,3467.0,17647.0,28087.0,36202.0,0.4411,1,6,,2,56,48,0,0,0,0,0,0,0,0,0
115,starter,historical_candidates_central,66100.0,3549.0,62551.0,1,84025.0,75450.0,1694.0,4281.0,600.0,2000.0,0.0,22291.11,303.0,947.0,516.0,2674.0,18806.0,26541.0,62074.0,0.7867,1,6,,2,153,122,0,2,0,7,25,6,19,0,59
115,starter,historical_stack,67146.0,3572.0,63574.0,1,82501.0,75450.0,1702.0,2749.0,600.0,2000.0,0.0,21706.61,303.0,947.0,516.0,2674.0,15521.0,26221.0,60590.0,0.8139,1,6,,2,154,84,0,2,0,0,0,0,0,0,57
116,random,expanded_central,43223.0,0.0,43223.0,1,83146.0,75450.0,874.0,4222.0,600.0,2000.0,0.0,19441.85,306.0,948.0,573.0,3375.0,18836.0,27771.0,41589.0,0.5198,1,6,,2,49,122,0,0,0,20,23,5,18,0,0
116,random,expanded_legacy,31978.0,0.0,31978.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,17680.09,303.0,947.0,500.0,3325.0,18576.0,27259.0,32730.0,0.3985,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
116,random,historical_candidates_central,73525.0,0.0,73525.0,1,84859.0,75450.0,1630.0,5179.0,600.0,2000.0,0.0,23734.5,303.0,947.0,577.0,2617.0,18000.0,28242.0,68934.0,0.8664,1,6,,2,151,153,0,0,0,6,24,5,19,0,60
116,random,historical_stack,68406.0,0.0,68406.0,1,83411.0,75450.0,1674.0,3687.0,600.0,2000.0,0.0,22054.97,303.0,947.0,579.0,2511.0,15528.0,26467.0,61371.0,0.8201,1,6,,2,155,114,0,0,0,0,0,0,0,0,60
116,starter,expanded_central,43977.0,3472.0,40505.0,1,82023.0,75450.0,874.0,3099.0,600.0,2000.0,0.0,20303.9,303.0,947.0,500.0,3282.0,20907.0,29092.0,42753.0,0.5362,1,6,,2,58,90,0,1,0,20,23,5,18,0,0
116,starter,expanded_legacy,37407.0,3472.0,33935.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,19421.51,303.0,947.0,500.0,3282.0,18658.0,29145.0,38159.0,0.4661,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
116,starter,historical_candidates_central,64246.0,3465.0,60781.0,1,83535.0,75450.0,1594.0,3891.0,600.0,2000.0,0.0,22086.34,303.0,947.0,500.0,2533.0,17812.0,29093.0,59691.0,0.7691,1,6,,2,154,118,0,1,0,7,24,5,19,0,60
116,starter,historical_stack,72026.0,3437.0,68589.0,1,82278.0,75450.0,1679.0,2549.0,600.0,2000.0,0.0,22881.44,303.0,947.0,500.0,2533.0,15688.0,27747.0,65134.0,0.8754,1,6,,2,156,80,0,2,0,0,0,0,0,0,60
117,random,expanded_central,41958.0,0.0,41958.0,1,83267.0,75450.0,876.0,4341.0,600.0,2000.0,0.0,19088.38,304.0,948.0,538.0,3217.0,17260.0,27492.0,40609.0,0.5039,1,6,,2,53,121,0,0,0,20,23,5,18,0,0
117,random,expanded_legacy,37858.0,0.0,37858.0,1,80423.0,75450.0,888.0,1485.0,600.0,2000.0,0.0,19753.69,303.0,947.0,577.0,3642.0,18087.0,30525.0,38610.0,0.4707,1,6,,2,56,49,0,0,0,0,0,0,0,0,0
117,random,historical_candidates_central,69529.0,0.0,69529.0,1,82768.0,75450.0,1698.0,3020.0,600.0,2000.0,0.0,22765.43,306.0,948.0,573.0,3179.0,16614.0,27051.0,63539.0,0.84,1,6,,2,152,100,0,0,0,6,25,5,20,0,62
117,random,historical_stack,71416.0,0.0,71416.0,1,83001.0,75450.0,1705.0,3246.0,600.0,2000.0,0.0,22512.12,306.0,948.0,563.0,2898.0,13684.0,26791.0,65362.0,0.8604,1,6,,2,154,108,0,0,0,0,0,0,0,0,58
117,starter,expanded_central,42226.0,3703.0,38523.0,1,82758.0,75450.0,874.0,3834.0,600.0,2000.0,0.0,19041.64,306.0,948.0,573.0,3274.0,18428.0,26902.0,40937.0,0.5102,1,6,,2,49,122,0,0,0,20,23,5,18,0,0
117,starter,expanded_legacy,32505.0,3703.0,28802.0,1,80404.0,75450.0,874.0,1480.0,600.0,2000.0,0.0,17465.0,306.0,948.0,573.0,3274.0,17479.0,27106.0,33257.0,0.4043,1,6,,2,49,50,0,0,0,0,0,0,0,0,0
117,starter,historical_candidates_central,50187.0,3711.0,46476.0,1,83313.0,75450.0,1681.0,3582.0,600.0,2000.0,0.0,18706.57,306.0,948.0,573.0,2764.0,15984.0,23673.0,47356.0,0.6024,1,6,,2,142,132,0,2,0,8,26,6,20,0,63
117,starter,historical_stack,50605.0,3702.0,46903.0,1,82855.0,75450.0,1705.0,3100.0,600.0,2000.0,0.0,18640.92,306.0,948.0,573.0,2764.0,14601.0,24024.0,46985.0,0.6108,1,6,,2,154,110,0,1,0,0,0,0,0,0,58
118,random,expanded_central,41587.0,0.0,41587.0,1,82306.0,75450.0,878.0,3378.0,600.0,2000.0,0.0,18970.89,301.0,948.0,585.0,3117.0,18548.0,26897.0,40493.0,0.5053,1,6,,2,51,100,0,0,0,20,22,4,18,0,0
118,random,expanded_legacy,34874.0,0.0,34874.0,1,80404.0,75450.0,874.0,1480.0,600.0,2000.0,0.0,18525.55,306.0,948.0,573.0,3606.0,18071.0,28715.0,35626.0,0.4337,1,6,,2,49,50,0,0,0,0,0,0,0,0,0
118,random,historical_candidates_central,70352.0,0.0,70352.0,1,83216.0,75450.0,1736.0,3430.0,600.0,2000.0,0.0,22443.01,306.0,948.0,563.0,2915.0,14848.0,26324.0,63341.0,0.8454,1,6,,2,153,128,0,0,0,6,25,5,20,0,62
118,random,historical_stack,66196.0,0.0,66196.0,1,82908.0,75450.0,1702.0,3156.0,600.0,2000.0,0.0,21629.42,306.0,948.0,573.0,2865.0,14828.0,26178.0,59709.0,0.7984,1,6,,2,154,110,0,1,0,0,0,0,0,0,58
118,starter,expanded_central,43807.0,3516.0,40291.0,1,82207.0,75450.0,874.0,3283.0,600.0,2000.0,0.0,20054.3,303.0,947.0,500.0,3230.0,20832.0,28294.0,42577.0,0.5329,1,6,,2,58,90,0,1,0,20,23,5,18,0,0
118,starter,expanded_legacy,37323.0,3516.0,33807.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,19217.31,303.0,947.0,500.0,3230.0,18814.0,28352.0,38075.0,0.4651,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
118,starter,historical_candidates_central,68264.0,3450.0,64814.0,1,83920.0,75450.0,1699.0,4171.0,600.0,2000.0,0.0,22853.19,303.0,947.0,500.0,2483.0,19686.0,26849.0,64684.0,0.8134,1,6,,2,154,118,0,2,0,7,25,6,19,0,60
118,starter,historical_stack,71200.0,3449.0,67751.0,1,82342.0,75450.0,1707.0,2585.0,600.0,2000.0,0.0,22429.47,303.0,947.0,500.0,2483.0,16694.0,26745.0,63636.0,0.8647,1,6,,2,155,80,0,2,0,0,0,0,0,0,58
119,random,expanded_central,49497.0,0.0,49497.0,1,82179.0,75450.0,874.0,3255.0,600.0,2000.0,0.0,22199.84,303.0,947.0,500.0,3839.0,21694.0,31721.0,47717.0,0.6023,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
119,random,expanded_legacy,35317.0,210.0,35107.0,1,80452.0,75450.0,891.0,1511.0,600.0,2000.0,0.0,18879.78,303.0,947.0,579.0,3516.0,17738.0,29407.0,36069.0,0.439,1,6,,2,56,50,0,0,0,0,0,0,0,0,0
119,random,historical_candidates_central,72235.0,0.0,72235.0,1,83443.0,75450.0,1640.0,3753.0,600.0,2000.0,0.0,23525.74,303.0,947.0,579.0,3083.0,18360.0,28633.0,67092.0,0.8657,1,6,,2,153,118,0,0,0,6,24,5,19,0,61
119,random,historical_stack,67289.0,0.0,67289.0,1,82908.0,75450.0,1702.0,3156.0,600.0,2000.0,0.0,21945.49,306.0,948.0,573.0,3096.0,15127.0,26474.0,60516.0,0.8116,1,6,,2,154,110,0,1,0,0,0,0,0,0,58
119,starter,expanded_central,48890.0,3416.0,45474.0,1,82229.0,75450.0,874.0,3305.0,600.0,2000.0,0.0,22026.25,303.0,947.0,500.0,3807.0,21662.0,31472.0,47173.0,0.5946,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
119,starter,expanded_legacy,38498.0,3416.0,35082.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,20469.79,303.0,947.0,500.0,3807.0,19638.0,31876.0,39250.0,0.4797,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
119,starter,historical_candidates_central,72284.0,3381.0,68903.0,1,83773.0,75450.0,1702.0,4021.0,600.0,2000.0,0.0,24607.18,303.0,947.0,500.0,3059.0,20366.0,30569.0,67544.0,0.8629,1,6,,2,154,118,0,2,0,7,25,6,19,0,61
119,starter,historical_stack,72654.0,3448.0,69206.0,1,82958.0,75450.0,1707.0,3201.0,600.0,2000.0,0.0,23950.5,303.0,947.0,500.0,3059.0,17816.0,30191.0,65692.0,0.8758,1,6,,2,155,98,0,3,0,0,0,0,0,0,60
120,random,expanded_central,44679.0,0.0,44679.0,1,82099.0,75450.0,874.0,3175.0,600.0,2000.0,0.0,20824.72,303.0,947.0,500.0,3708.0,21434.0,30472.0,43159.0,0.5442,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
120,random,expanded_legacy,36029.0,0.0,36029.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,19445.72,303.0,947.0,500.0,3589.0,19373.0,30221.0,36781.0,0.449,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
120,random,historical_candidates_central,64669.0,0.0,64669.0,1,83390.0,75450.0,1635.0,3705.0,600.0,2000.0,0.0,22338.44,303.0,947.0,579.0,3267.0,18303.0,28708.0,60263.0,0.7755,1,6,,2,152,118,0,0,0,6,24,5,19,0,61
120,random,historical_stack,73802.0,10.0,73792.0,1,81307.0,75450.0,1746.0,1511.0,600.0,2000.0,0.0,24195.93,303.0,947.0,579.0,3268.0,16268.0,29536.0,66758.0,0.9077,1,6,,2,163,50,0,0,0,0,0,0,0,0,61
120,starter,expanded_central,47193.0,3558.0,43635.0,1,82209.0,75450.0,874.0,3285.0,600.0,2000.0,0.0,21690.63,303.0,947.0,500.0,3847.0,21687.0,31208.0,45774.0,0.5741,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
120,starter,expanded_legacy,37914.0,3558.0,34356.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,20286.31,303.0,947.0,500.0,3847.0,19664.0,31620.0,38666.0,0.4725,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
120,starter,historical_candidates_central,70510.0,3461.0,67049.0,1,83769.0,75450.0,1702.0,4017.0,600.0,2000.0,0.0,24225.24,303.0,947.0,500.0,3094.0,20399.0,30081.0,66142.0,0.8417,1,6,,2,154,118,0,2,0,7,25,6,19,0,61
120,starter,historical_stack,74091.0,3483.0,70608.0,1,83020.0,75450.0,1707.0,3263.0,600.0,2000.0,0.0,24037.99,303.0,947.0,500.0,3094.0,17852.0,29902.0,66512.0,0.8924,1,6,,2,155,98,0,3,0,0,0,0,0,0,60
121,random,expanded_central,50159.0,0.0,50159.0,1,83359.0,75450.0,888.0,4421.0,600.0,2000.0,0.0,21689.07,303.0,947.0,577.0,3524.0,18964.0,30084.0,48773.0,0.6017,1,6,,2,56,115,0,0,0,20,24,6,18,0,0
121,random,expanded_legacy,37201.0,0.0,37201.0,1,80423.0,75450.0,888.0,1485.0,600.0,2000.0,0.0,18882.9,303.0,947.0,577.0,3241.0,17506.0,27852.0,37953.0,0.4626,1,6,,2,56,49,0,0,0,0,0,0,0,0,0
121,random,historical_candidates_central,68731.0,0.0,68731.0,1,83624.0,75450.0,1663.0,3911.0,600.0,2000.0,0.0,22008.92,303.0,947.0,577.0,2801.0,18020.0,26556.0,61711.0,0.8219,1,6,,2,151,117,0,0,0,6,25,5,20,0,61
121,random,historical_stack,73876.0,0.0,73876.0,1,83337.0,75450.0,1751.0,3536.0,600.0,2000.0,0.0,23524.21,306.0,948.0,503.0,2884.0,15612.0,28424.0,66435.0,0.8865,1,6,,2,159,112,0,2,0,0,0,0,0,0,62
121,starter,expanded_central,48160.0,3471.0,44689.0,1,82299.0,75450.0,874.0,3375.0,600.0,2000.0,0.0,21922.29,303.0,947.0,500.0,3847.0,21688.0,31295.0,46694.0,0.5852,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
121,starter,expanded_legacy,38749.0,3471.0,35278.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,20509.16,303.0,947.0,500.0,3847.0,19667.0,31724.0,39501.0,0.4829,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
121,starter,historical_candidates_central,73390.0,3471.0,69919.0,1,84016.0,75450.0,1667.0,4299.0,600.0,2000.0,0.0,24633.67,303.0,947.0,500.0,3094.0,20479.0,30817.0,67383.0,0.8735,1,6,,2,153,126,0,2,0,6,24,5,19,0,60
121,starter,historical_stack,73359.0,3471.0,69888.0,1,82744.0,75450.0,1677.0,3017.0,600.0,2000.0,0.0,23931.75,303.0,947.0,500.0,3094.0,17932.0,30173.0,65696.0,0.8866,1,6,,2,155,92,0,3,0,0,0,0,0,0,61
122,random,expanded_central,34491.0,0.0,34491.0,1,82787.0,75450.0,862.0,3875.0,600.0,2000.0,0.0,17510.91,306.0,948.0,503.0,3185.0,19904.0,25837.0,34086.0,0.4166,1,6,,2,52,115,0,1,0,20,23,5,18,0,0
122,random,expanded_legacy,31436.0,0.0,31436.0,1,80547.0,75450.0,846.0,1651.0,600.0,2000.0,0.0,17974.62,303.0,947.0,580.0,3504.0,19603.0,28654.0,32188.0,0.3903,1,6,,2,53,54,0,1,0,0,0,0,0,0,0
122,random,historical_candidates_central,67868.0,0.0,67868.0,1,85001.0,75450.0,1630.0,5321.0,600.0,2000.0,0.0,22782.96,303.0,947.0,580.0,2606.0,19551.0,27985.0,63476.0,0.7984,1,6,,2,151,158,0,1,0,6,24,5,19,0,60
122,random,historical_stack,69968.0,0.0,69968.0,1,82269.0,75450.0,1707.0,2512.0,600.0,2000.0,0.0,22871.39,306.0,948.0,503.0,2767.0,16551.0,27614.0,62751.0,0.8505,1,6,,2,155,80,0,2,0,0,0,0,0,0,58
122,starter,expanded_central,40308.0,3376.0,36932.0,1,82162.0,75450.0,888.0,3224.0,600.0,2000.0,0.0,18751.81,306.0,948.0,503.0,3093.0,19643.0,26675.0,39168.0,0.4906,1,6,,2,56,94,0,0,0,20,22,4,18,0,0
122,starter,expanded_legacy,32344.0,3376.0,28968.0,1,80262.0,75450.0,888.0,1324.0,600.0,2000.0,0.0,17630.37,306.0,948.0,503.0,3093.0,18775.0,27073.0,33096.0,0.403,1,6,,2,56,44,0,0,0,0,0,0,0,0,0
122,starter,historical_candidates_central,65360.0,3419.0,61941.0,1,82269.0,75450.0,1707.0,2512.0,600.0,2000.0,0.0,21636.05,306.0,948.0,503.0,2425.0,16887.0,26110.0,59013.0,0.7945,1,6,,2,155,80,0,1,0,4,23,3,20,0,58
122,starter,historical_stack,64744.0,3419.0,61325.0,1,82269.0,75450.0,1707.0,2512.0,600.0,2000.0,0.0,21475.07,306.0,948.0,503.0,2425.0,15997.0,26151.0,58681.0,0.787,1,6,,2,155,80,0,2,0,0,0,0,0,0,58
123,random,expanded_central,47728.0,0.0,47728.0,1,82449.0,75450.0,874.0,3525.0,600.0,2000.0,0.0,21709.31,303.0,947.0,500.0,3674.0,21536.0,30810.0,46370.0,0.5789,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
123,random,expanded_legacy,35531.0,0.0,35531.0,1,80404.0,75450.0,874.0,1480.0,600.0,2000.0,0.0,18974.94,306.0,948.0,563.0,3689.0,19597.0,28933.0,36283.0,0.4419,1,6,,2,49,50,0,1,0,0,0,0,0,0,0
123,random,historical_candidates_central,72981.0,0.0,72981.0,1,83593.0,75450.0,1727.0,3816.0,600.0,2000.0,0.0,23665.05,306.0,948.0,563.0,3179.0,16683.0,27874.0,66050.0,0.8731,1,6,,2,153,124,0,0,0,6,25,5,20,0,61
123,random,historical_stack,70252.0,0.0,70252.0,1,82164.0,75450.0,1707.0,2407.0,600.0,2000.0,0.0,22982.77,303.0,947.0,579.0,3066.0,16192.0,27652.0,64327.0,0.855,1,6,,2,155,78,0,0,0,0,0,0,0,0,57
123,starter,expanded_central,48012.0,3574.0,44438.0,1,82855.0,75450.0,888.0,3917.0,600.0,2000.0,0.0,20892.27,303.0,947.0,579.0,3284.0,18429.0,29243.0,46605.0,0.5795,1,6,,2,56,116,0,0,0,20,24,6,18,0,0
123,starter,expanded_legacy,37973.0,3574.0,34399.0,1,80449.0,75450.0,888.0,1511.0,600.0,2000.0,0.0,19411.75,303.0,947.0,579.0,3284.0,17461.0,29536.0,38725.0,0.472,1,6,,2,56,50,0,0,0,0,0,0,0,0,0
123,starter,historical_candidates_central,69349.0,3508.0,65841.0,1,83505.0,75450.0,1630.0,3825.0,600.0,2000.0,0.0,22734.36,303.0,947.0,579.0,2844.0,18012.0,27404.0,64825.0,0.8305,1,6,,2,151,118,0,0,0,6,24,5,19,0,59
123,starter,historical_stack,70257.0,3507.0,66750.0,1,82159.0,75450.0,1702.0,2407.0,600.0,2000.0,0.0,22988.21,303.0,947.0,579.0,2844.0,15821.0,27935.0,64055.0,0.8551,1,6,,2,154,78,0,1,0,0,0,0,0,0,56
124,random,expanded_central,46535.0,0.0,46535.0,1,83131.0,75450.0,894.0,4187.0,600.0,2000.0,0.0,20760.5,305.0,947.0,579.0,3727.0,19544.0,29284.0,44990.0,0.5598,1,6,,2,53,122,0,1,0,21,23,5,18,0,0
124,random,expanded_legacy,29887.0,0.0,29887.0,1,80404.0,75450.0,874.0,1480.0,600.0,2000.0,0.0,16618.49,306.0,948.0,573.0,3256.0,17531.0,25897.0,30639.0,0.3717,1,6,,2,49,50,0,0,0,0,0,0,0,0,0
124,random,historical_candidates_central,75444.0,0.0,75444.0,1,82557.0,75450.0,1679.0,2828.0,600.0,2000.0,0.0,22704.15,306.0,948.0,573.0,3221.0,16580.0,26518.0,60802.0,0.9138,1,6,,2,141,104,0,1,0,8,25,6,19,0,65
124,random,historical_stack,64245.0,50.0,64195.0,1,83020.0,75450.0,1662.0,3308.0,600.0,2000.0,0.0,21259.99,306.0,948.0,573.0,2746.0,14660.0,25588.0,58586.0,0.7738,1,6,,2,154,110,0,1,0,0,0,0,0,0,58
124,starter,expanded_central,44600.0,3526.0,41074.0,1,82092.0,75450.0,888.0,3154.0,600.0,2000.0,0.0,19947.87,306.0,948.0,503.0,3177.0,19928.0,27727.0,43229.0,0.5433,1,6,,2,56,94,0,1,0,20,22,4,18,0,0
124,starter,expanded_legacy,35555.0,3526.0,32029.0,1,80262.0,75450.0,888.0,1324.0,600.0,2000.0,0.0,18630.4,306.0,948.0,503.0,3177.0,18609.0,28116.0,36307.0,0.443,1,6,,2,56,44,0,1,0,0,0,0,0,0,0
124,starter,historical_candidates_central,65692.0,3548.0,62144.0,1,83293.0,75450.0,1707.0,3536.0,600.0,2000.0,0.0,21931.16,306.0,948.0,503.0,2487.0,15901.0,26392.0,59926.0,0.7887,1,6,,2,155,112,0,2,0,5,23,3,20,0,59
124,starter,historical_stack,65870.0,3548.0,62322.0,1,83293.0,75450.0,1707.0,3536.0,600.0,2000.0,0.0,21796.58,306.0,948.0,503.0,2487.0,14994.0,26429.0,59949.0,0.7908,1,6,,2,155,112,0,3,0,0,0,0,0,0,59
125,random,expanded_central,39273.0,230.0,39043.0,1,83247.0,75450.0,888.0,4309.0,600.0,2000.0,0.0,18893.55,303.0,947.0,577.0,3226.0,18468.0,27142.0,39224.0,0.4718,1,6,,2,56,115,0,0,0,20,24,6,18,0,0
125,random,expanded_legacy,37906.0,0.0,37906.0,1,80373.0,75450.0,870.0,1453.0,600.0,2000.0,0.0,19684.22,303.0,947.0,516.0,3462.0,19110.0,29701.0,38658.0,0.4716,1,6,,2,56,48,0,1,0,0,0,0,0,0,0
125,random,historical_candidates_central,67428.0,0.0,67428.0,1,83844.0,75450.0,1699.0,4095.0,600.0,2000.0,0.0,23502.14,303.0,947.0,500.0,2811.0,20255.0,29723.0,63344.0,0.8042,1,6,,2,154,118,0,2,0,9,24,6,18,0,61
125,random,historical_stack,77998.0,0.0,77998.0,1,83325.0,75450.0,1707.0,3568.0,600.0,2000.0,0.0,24806.51,306.0,948.0,503.0,3048.0,15893.0,29932.0,69938.0,0.9361,1,6,,2,155,112,0,2,0,0,0,0,0,0,59
125,starter,expanded_central,47058.0,3830.0,43228.0,1,82383.0,75450.0,870.0,3463.0,600.0,2000.0,0.0,21306.54,303.0,947.0,516.0,3971.0,20468.0,30304.0,45679.0,0.5712,1,6,,2,56,98,0,0,0,20,23,5,18,0,0
125,starter,expanded_legacy,37876.0,3830.0,34046.0,1,80373.0,75450.0,870.0,1453.0,600.0,2000.0,0.0,19919.42,303.0,947.0,516.0,3971.0,18552.0,30712.0,38628.0,0.4713,1,6,,2,56,48,0,0,0,0,0,0,0,0,0
125,starter,historical_candidates_central,68906.0,3718.0,65188.0,1,83894.0,75450.0,1687.0,4157.0,600.0,2000.0,0.0,23014.5,303.0,947.0,516.0,3169.0,19471.0,27827.0,64793.0,0.8213,1,6,,2,154,122,0,1,0,6,24,5,19,0,63
125,starter,historical_stack,73191.0,3839.0,69352.0,1,82449.0,75450.0,1686.0,2713.0,600.0,2000.0,0.0,23262.87,303.0,947.0,516.0,3169.0,16137.0,27807.0,66386.0,0.8877,1,6,,2,158,84,0,1,0,0,0,0,0,0,61
